ID	Population	Site	Depth	Est_K	P1	P2	P3	P4	group	relatedness	mean_IBD_length.kb	N50_IBD_Length.kb	Mean_IBD_goodness	cluster	year	eff_k
PM0072-C	Mali	Kolle	109.87	4	0.2	0.55	0.15	0.09	Africa3	0.352822748220105	NA	NA	NA	NA	2007	2.68024658268561
PM0073-C	Mali	Kolle	91.98	3	0	0.16	0.69	0.16	Africa3	0.23905312738321	218.079302325581	839.761	0.4299553859851	Other	2007	1.89645363170871
PM0074-C	Mali	Kolle	196.74	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0075-C	Mali	Kolle	93.43	3	0	0.31	0.47	0.22	Africa3	0.202241562532283	101.0156	687.747	0.397467160457891	Other	2007	2.73672687465791
PM0076-C	Mali	Kolle	70.67	2	0.69	0	0.31	0	Africa3	0.0848233972850949	10.5376	27.579	0.79301519816715	Unrelated	2007	1.74764068507515
PM0077-C	Mali	Kolle	42.57	3	0	0.16	0.55	0.29	Africa3	0.369336838818044	266.7245	940.265	0.323643941419945	Sib	2007	2.42600679281902
PM0078-C	Mali	Kolle	74.72	4	0.07	0.27	0.52	0.14	Africa3	0.275429969436197	NA	NA	NA	NA	2007	2.71886895051658
PM0083-C	Mali	Kolle	131.48	4	0.26	0.41	0.2	0.14	Africa3	0.313930858384827	NA	NA	NA	NA	2007	3.38638672536404
PM0084-C	Mali	Kolle	393.17	4	0.07	0.28	0.52	0.13	Africa3	0.632838945581042	NA	NA	NA	NA	2007	2.69832703723691
PM0085-C	Mali	Kolle	13.3	2	0.67	0	0	0.33	Africa3	0.192517170499725	31.68	152.265	0.533492145999772	Other	2007	1.79275726066691
PM0086-C	Mali	Kolle	14.43	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1.02030405060708
PM0087-C	Mali	Kolle	9.99	2	0.66	0.01	0.01	0.33	Africa3	0.720202823701021	409.730483870968	853.837	0.56726233104596	HighSib	2007	1.83587295759133
PM0089-C	Mali	Kolle	83	3	0	0.3	0.58	0.12	Africa3	0.333230949066932	123.738940677966	562.879	0.127482885775681	Other	2007	2.26860254083485
PM0090-C	Mali	Kolle	84.49	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0093-C	Mali	Kolle	18.33	2	0.7	0	0.3	0	Africa3	0.146591572453198	30.3383333333333	70.088	0.629441266273012	Other	2007	1.72413793103448
PM0094-C	Mali	Kolle	106.52	3	0	0.16	0.57	0.27	Africa3	0.0488549019430764	4.19566666666667	11.059	0.65175105057644	Other	2007	2.36183278223902
PM0096-C	Mali	Kolle	176.8	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0097-C	Mali	Kolle	30.58	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0098-C	Mali	Kolle	234.09	1	1	0	0	0	Africa3	NA	NA	NA	NA	HighSib	2007	1
PM0100-C	Mali	Kolle	25.15	2	0.72	0	0.28	0	Africa3	0.0288504083127984	NA	NA	NA	Unrelated	2007	1.67560321715818
PM0103-C	Mali	Faladje	17.97	2	0.76	0	0.24	0	Africa3	0.183300617051648	10.021	19.658	0.571865247680907	Other	2007	1.57430730478589
PM0107-C	Mali	Faladje	11.14	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1.02030405060708
PM0108-C	Mali	Faladje	19.06	2	0.67	0	0	0.33	Africa3	0.370211874134134	200.021285714286	843.899	0.300547232907039	Sib	2007	1.79275726066691
PM0113-C	Mali	Faladje	15.21	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0114-C	Mali	Faladje	135.92	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1.02030405060708
PM0115-C	Mali	Faladje	55.04	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0117-C	Mali	Faladje	24.47	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0123-C	Mali	Faladje	201.92	2	0.69	0	0.31	0	Africa3	0.0724578612337849	16.8142	42.397	0.829691923946656	Unrelated	2007	1.74764068507515
PM0124-C	Mali	Faladje	140.55	1	1	0	0	0	Africa3	NA	NA	NA	NA	HighSib	2007	1
PM0127-C	Mali	Faladje	11.8	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1.02030405060708
PM0129-C	Mali	Faladje	18.79	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1.02030405060708
PM0132-C	Mali	Faladje	180.34	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0133-C	Mali	Faladje	66.6	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0134-C	Mali	Faladje	100.28	2	0.68	0	0.32	0	Africa3	0.0739303195979959	23.48525	62.821	0.807193549696211	Unrelated	2007	1.77053824362606
PM0136-C	Mali	Faladje	177.54	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0138-C	Mali	Faladje	66.29	2	0.77	0	0.23	0	Africa3	0.0503828140129073	35.1835	127.518	0.865961243746099	Unrelated	2007	1.54846701765252
PM0139-C	Mali	Faladje	199.03	3	0	0.34	0.48	0.18	Africa3	0.205336084136813	116.920415384615	372.373	0.412480762822326	Other	2007	2.64270613107822
PM0142-C	Mali	Faladje	46.03	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0144-C	Mali	Faladje	79.49	3	0	0.22	0.61	0.18	Africa3	0.294340817369245	251.628862068966	985.922	0.652476121257969	Other	2007	2.20799293442261
PM0145-C	Mali	Faladje	210.61	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0146-C	Mali	Faladje	81.28	1	1	0.01	0.01	0	Africa3	NA	NA	NA	NA	HighSib	2007	0.999800039992002
PM0147-C	Mali	Faladje	74.52	2	0.52	0	0.48	0	Africa3	0.48253832746059	201.497058823529	403.008	0.785146678223255	Sib	2007	1.99680511182109
PM0151-C	Mali	Bandiagara	188.25	4	0.08	0.32	0.39	0.2	Africa3	0.272424919456706	NA	NA	NA	NA	2007	3.32336324360253
PM0152-C	Mali	Bandiagara	182.2	3	0	0.32	0.5	0.18	Africa3	0.391904608658121	230.089333333333	617.765	0.589738311374597	Sib	2007	2.5987525987526
PM0153-C	Mali	Bandiagara	84.92	3	0.01	0.12	0.85	0.02	Africa3	0.540457438502317	231.840504854369	1052.594	0.117981323571132	Sib	2007	1.35611608353675
PM0154-C	Mali	Bandiagara	11.91	2	0.01	0.31	0.67	0.01	Africa3	0.354213262057969	NA	NA	NA	NA	2007	1.83418928833456
PM0156-C	Mali	Bandiagara	27.22	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1.02030405060708
PM0157-C	Mali	Bandiagara	62.57	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0159-C	Mali	Bandiagara	204.07	2	0.7	0	0.3	0	Africa3	0.583182447223676	412.109076923077	1188.531	0.869848666911804	Sib	2007	1.72413793103448
PM0160-C	Mali	Bandiagara	39.72	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
PM0161-C	Mali	Bandiagara	53.56	3	0.54	0	0.17	0.28	Africa3	0.210125363518686	106.852428571429	530.931	0.299034730576651	Other	2007	2.50689395838556
SenP005.02	Senegal	Thies	64.35	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2002	1
SenP008.04	Senegal	Thies	198.01	2	0.67	0	0.33	0	Africa3	0.0325461099501108	NA	NA	NA	Unrelated	2004	1.79275726066691
SenP011.02	Senegal	Thies	40.45	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2002	1
SenP019.04	Senegal	Thies	61.63	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2004	1.02030405060708
SenP027.02	Senegal	Thies	75.97	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2002	1
SenP031.01	Senegal	Thies	58.96	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2001	1
SenP051.02	Senegal	Thies	76.07	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2002	1
SenP060.02	Senegal	Thies	43.01	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2002	1
SenT001.08	Senegal	Thies	113.73	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT001.11	Senegal	Thies	69.29	2	0.63	0	0.37	0	Africa3	0.188932923804491	25.066	20.421	0.510878033675325	Other	2011	1.87336080929187
SenT002.07	Senegal	Thies	106.28	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
SenT002.09	Senegal	Thies	224.67	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT004.10	Senegal	Thies	119.58	2	0.87	0	0.13	0	Africa3	0.178880942304965	11.2605	24.119	0.630970620648872	Other	2010	1.2923235978289
SenT008.10	Senegal	Thies	160.61	2	0.85	0	0.15	0	Africa3	0.108391710569331	7.4286	20.284	0.747425576957633	Other	2010	1.34228187919463
SenT009.10	Senegal	Thies	184.36	2	0.9	0	0.1	0	Africa3	0.188741464885235	40.453	183.145	0.604883832334405	Other	2010	1.21951219512195
SenT011.09	Senegal	Thies	112.7	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1.02030405060708
SenT013.11	Senegal	Thies	63.05	3	0.73	0.06	0	0.21	Africa3	0.74319228908217	495.32632	970.446	0.324006798112307	HighSib	2011	1.7223561832587
SenT015.09	Senegal	Thies	73.6	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1.02030405060708
SenT015.11	Senegal	Thies	86.03	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT021.09	Senegal	Thies	282.65	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT022.09	Senegal	Thies	56.89	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1.02030405060708
SenT022.11	Senegal	Thies	76.14	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT024.10	Senegal	Thies	212.33	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2010	1
SenT025.10	Senegal	Thies	243.9	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2010	1
SenT026.10	Senegal	Thies	90.74	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2010	1
SenT029.09	Senegal	Thies	278.72	3	0	0.16	0.82	0.02	Africa3	0.835084908734198	494.714772727273	1031.533	0.624858448402852	HighSib	2009	1.43184421534937
SenT030.11	Senegal	Thies	129.78	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT032.09	Senegal	Thies	340.15	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT033.08	Senegal	Thies	69.73	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1.02030405060708
SenT033.09	Senegal	Thies	285.54	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT036.10	Senegal	Thies	214.68	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2010	1
SenT037.09	Senegal	Thies	33.84	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1.02030405060708
SenT040.11	Senegal	Thies	121.13	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT042.09	Senegal	Thies	81.48	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1.02030405060708
SenT044.10	Senegal	Thies	76.31	2	0.86	0.13	0	0.01	Africa3	0.862832957448387	570.435583333333	691.72	0.666900156869473	HighSib	2010	1.32170235263019
SenT044.11	Senegal	Thies	110.97	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT045.10	Senegal	Thies	104.32	2	0.73	0	0	0.27	Africa3	0.910461588501329	637.26	1443.275	0.950261793999599	HighSib	2010	1.65070980521624
SenT045.11	Senegal	Thies	91.13	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1.02030405060708
SenT046.10	Senegal	Thies	176.69	2	0.68	0	0.32	0	Africa3	0.105739814383892	20.824	64.108	0.720715528724479	Other	2010	1.77053824362606
SenT046.11	Senegal	Thies	146.18	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT047.09	Senegal	Thies	80.02	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1.02030405060708
SenT052.11	Senegal	Thies	99.8	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1.02030405060708
SenT053.11	Senegal	Thies	62.04	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1.02030405060708
SenT055.11	Senegal	Thies	57.78	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT058.10	Senegal	Thies	246.92	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2010	1
SenT058.11	Senegal	Thies	126.08	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT061.09	Senegal	Thies	92.86	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT063.07	Senegal	Thies	62.36	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1.02030405060708
SenT064.10	Senegal	Thies	129.51	2	0.73	0	0.27	0	Africa3	0.133183260964233	4.70133333333333	10.353	0.702754264230721	Other	2010	1.65070980521624
SenT066.08	Senegal	Thies	116.58	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1.02030405060708
SenT067.09	Senegal	Thies	113.17	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT067.11	Senegal	Thies	169.42	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT069.11	Senegal	Thies	58.18	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1.02030405060708
SenT072.11	Senegal	Thies	99.47	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT074.10	Senegal	Thies	196.89	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2010	1
SenT074.11	Senegal	Thies	109.64	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT075.10	Senegal	Thies	148.25	2	0.74	0	0.26	0	Africa3	0.12512370488152	8.7924	11.059	0.693714753843582	Other	2010	1.62548764629389
SenT077.08	Senegal	Thies	71.17	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1.02030405060708
SenT077.11	Senegal	Thies	95.34	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT078.10	Senegal	Thies	119.91	2	0.86	0	0.14	0	Africa3	0.20194601728753	24.3907333333333	71.644	0.621759100809897	Other	2010	1.31717597471022
SenT080.10	Senegal	Thies	146.72	2	0.83	0	0.17	0	Africa3	0.110811605156454	39.5734285714286	187.612	0.764758921739387	Other	2010	1.39314572304263
SenT081.10	Senegal	Thies	221.34	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2010	1
SenT082.10	Senegal	Thies	145.2	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2010	1
SenT084.09	Senegal	Thies	91.84	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1.02030405060708
SenT084.10	Senegal	Thies	109.91	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2010	1
SenT084.11	Senegal	Thies	91.71	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1.02030405060708
SenT085.10	Senegal	Thies	202.02	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2010	1
SenT086.09	Senegal	Thies	388.64	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1.02030405060708
SenT086.10	Senegal	Thies	132.29	3	0.01	0.29	0.58	0.12	Africa3	0.741160194302033	413.737197530864	740.324	0.569088545967643	HighSib	2010	2.29885057471264
SenT087.08	Senegal	Thies	87.41	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1.02030405060708
SenT087.09	Senegal	Thies	69.73	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1.02030405060708
SenT087.11	Senegal	Thies	101.2	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT090.09	Senegal	Thies	265.77	3	0	0.03	0.88	0.09	Africa3	0.431759742670449	211.104552941176	641.81	0.0455412606522122	Sib	2009	1.27648710748021
SenT092.08	Senegal	Thies	96.33	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT094.09	Senegal	Thies	79.6	3	0.01	0.26	0.62	0.11	Africa3	0.698674425141515	412.981222222222	894.778	0.325436177059227	HighSib	2009	2.154243860405
SenT097.09	Senegal	Thies	153.21	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT097.11	Senegal	Thies	171.47	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT102.08	Senegal	Thies	68.89	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT104.07	Senegal	Thies	82.66	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1.02030405060708
SenT105.07	Senegal	Thies	80.02	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2007	1
SenT106.08	Senegal	Thies	68.02	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT110.09	Senegal	Thies	85.98	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT111.09	Senegal	Thies	229.57	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1.02030405060708
SenT112.09	Senegal	Thies	289.11	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT113.09	Senegal	Thies	112.02	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT114.09	Senegal	Thies	118.52	3	0	0.29	0.5	0.21	Africa3	0.783045905653685	363.643181818182	792.71	0.597648066400934	HighSib	2009	2.64410364886304
SenT117.08	Senegal	Thies	124.49	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT119.09	Senegal	Thies	91.38	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT120.11	Senegal	Thies	68.91	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT123.09	Senegal	Thies	260.73	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT124.10	Senegal	Thies	169.69	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2010	1
SenT124.11	Senegal	Thies	87.91	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT125.11	Senegal	Thies	146.3	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT127.09	Senegal	Thies	303.69	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT128.08	Senegal	Thies	103.84	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT128.09	Senegal	Thies	405.25	1	0	0	1	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT129.11	Senegal	Thies	87.54	2	0.86	0	0.14	0	Africa3	0.263502643107999	153.63	153.63	0.384912269526244	Other	2011	1.31717597471022
SenT130.09	Senegal	Thies	80.58	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT130.11	Senegal	Thies	51.27	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT133.11	Senegal	Thies	94.45	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT135.09	Senegal	Thies	240.42	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT136.09	Senegal	Thies	150.95	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT136.11	Senegal	Thies	146.29	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT137.09	Senegal	Thies	248.81	2	0.9	0	0.1	0	Africa3	0.226475697971017	7.9113	50.335	0.5490792911064	Other	2009	1.21951219512195
SenT138.11	Senegal	Thies	36.07	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1.02030405060708
SenT139.11	Senegal	Thies	72.84	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1.02030405060708
SenT140.11	Senegal	Thies	70.56	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT142.09	Senegal	Thies	214.39	3	0	0.04	0.85	0.11	Africa3	0.385579910375943	214.717632352941	664.635	0.221652200270962	Sib	2009	1.35832654170062
SenT142.11	Senegal	Thies	106.24	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2011	1
SenT143.09	Senegal	Thies	146.45	2	0.72	0	0.28	0	Africa3	0.563521129142714	364.51375	800.785	0.718727253491782	Sib	2009	1.67560321715818
SenT148.09	Senegal	Thies	242.8	2	0.89	0	0.11	0	Africa3	0.188990577805197	32.2685	115.577	0.649648007246021	Other	2009	1.24347177319075
SenT149.09	Senegal	Thies	231.71	2	0.89	0	0.11	0	Africa3	0.138522045165875	15.8578888888889	40.15	0.700441351339445	Other	2009	1.24347177319075
SenT150.09	Senegal	Thies	98.17	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT151.08	Senegal	Thies	73.71	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT151.09	Senegal	Thies	152.06	1	1	0	0	0	Africa3	NA	NA	NA	NA	HighSib	2009	1
SenT165.09	Senegal	Thies	215.6	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT166.09	Senegal	Thies	227.15	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT170.08	Senegal	Thies	111.87	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1.02030405060708
SenT179.08	Senegal	Thies	106.14	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT180.08	Senegal	Thies	90.97	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT181.10	Senegal	Thies	142.86	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2010	1
SenT184.09	Senegal	Thies	118.11	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT185.10	Senegal	Thies	127.47	2	0.85	0	0	0.15	Africa3	0.678759630807302	544.947714285714	1069.566	0.644571697540122	Sib	2010	1.34228187919463
SenT187.09	Senegal	Thies	72.64	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT190.09	Senegal	Thies	88.04	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2009	1
SenT224.08	Senegal	Thies	89.03	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT227.08	Senegal	Thies	142.58	1	0.99	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1.02030405060708
SenT230.08	Senegal	Thies	116.21	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT231.08	Senegal	Thies	71.58	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT232.08	Senegal	Thies	72.15	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT233.08	Senegal	Thies	131.35	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT235.08	Senegal	Thies	72.21	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenT236.08	Senegal	Thies	78.14	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2008	1
SenV034.04	Senegal	Velingara	53.99	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2004	1
SenV035.04	Senegal	Velingara	58.43	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2004	1
SenV042.05	Senegal	Velingara	66.67	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2005	1
SenV092.05	Senegal	Velingara	74.68	1	1	0	0	0	Africa3	NA	NA	NA	NA	NA	2005	1
PA0007-C	The Gambia	GM_Coastal	77.03	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0008-C	The Gambia	GM_Coastal	101.12	3	0	0.21	0.43	0.36	Africa4	0.11226594050771	77.3063333333333	982.954	0.476718680933355	Other	2008	2.78862242052426
PA0011-C	The Gambia	GM_Coastal	153.9	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0012-C	The Gambia	GM_Coastal	98.86	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0015-C	The Gambia	GM_Coastal	173.78	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0016-C	The Gambia	GM_Coastal	166.43	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0017-C	The Gambia	GM_Coastal	195.89	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0018-C	The Gambia	GM_Coastal	178.18	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0020-C	The Gambia	GM_Coastal	164.89	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0021-C	The Gambia	GM_Coastal	130.15	2	0.75	0	0.25	0	Africa4	0.0788773858553631	28.0326	121.889	0.801555889471898	Unrelated	2008	1.6
PA0022-C	The Gambia	GM_Coastal	76.84	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0026-C	The Gambia	GM_Coastal	10.88	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0027-C	The Gambia	GM_Coastal	130.39	2	0.86	0	0.14	0	Africa4	0.0919634015207135	34.399	87.708	0.775351284588142	Unrelated	2008	1.31717597471022
PA0029-C	The Gambia	GM_Coastal	154.86	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0030-C	The Gambia	GM_Coastal	181.48	3	0	0.32	0.54	0.14	Africa4	0.0324474242088079	4.4092	11.059	0.783909581333167	Unrelated	2008	2.41779497098646
PA0032-C	The Gambia	GM_Coastal	187.54	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0034-C	The Gambia	GM_Coastal	83.94	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0035-C	The Gambia	GM_Coastal	388.83	1	1	0	0	0	Africa4	NA	NA	NA	NA	HighSib	2008	1
PA0036-C	The Gambia	GM_Coastal	133.96	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0037-C	The Gambia	GM_Coastal	188.82	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0038-C	The Gambia	GM_Coastal	188.93	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0039-C	The Gambia	GM_Coastal	161.6	2	0.79	0	0.21	0	Africa4	0.491544569550292	263.974791666667	592.609	0.803158279803684	Sib	2008	1.49655791679138
PA0040-C	The Gambia	GM_Coastal	91.08	3	0.54	0.13	0	0.33	Africa4	0.737879155978441	344.086147826087	692.537	0.634633951945491	HighSib	2008	2.39578342117873
PA0041-C	The Gambia	GM_Coastal	153.8	2	0.77	0	0.23	0	Africa4	0.567895922576389	425.39612	991.373	0.863991415722547	Sib	2008	1.54846701765252
PA0042-C	The Gambia	GM_Coastal	149.14	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0044-C	The Gambia	GM_Coastal	161.78	2	0.89	0	0.11	0	Africa4	0.704241289380497	361.669090909091	838.437	0.821299968907201	HighSib	2008	1.24347177319075
PA0045-C	The Gambia	GM_Coastal	112.22	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
PA0046-C	The Gambia	GM_Coastal	165.08	1	1	0	0	0	Africa4	NA	NA	NA	NA	NA	2008	1
